;amber;amethyst;apricot;azure;black;blue;brown;burgundy;cerulean;cobalt;coffee;coral;crimson;emerald;grey;green;indigo;ivory;jade;lavender;lilac;lime;magenta;maroon;olive;orange;ochre;peach;pear;pink;plum;purple;red;rose;ruby;salmon;sapphire;scarlet;silvery;tan;teal;turquoise;violet;white;yellow
2.65.ARYA;0;0;0;0;5;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;8;1;0;0;0;0;0;0;0;0;0;1;2
2.66.SANSA;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;6;5;1;0;0;1;1;0;0;1;0;2;1
2.67.THEON;0;0;0;0;17;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;1;0;0;0;0;0;0;0;0;0;6;0
2.68.TYRION;1;0;0;0;6;0;1;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;1;5;0;0;0;0;0;0;0;0;0;7;0
2.69.JON;0;0;0;0;8;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;2;1
2.70.BRAN;0;0;0;0;11;0;1;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1
3.2.PROLOGUE;0;0;0;0;20;2;3;0;0;0;0;0;1;0;5;5;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;14;5;0;0;1;0;1;0;0;0;0;5;3
3.3.ARYA;0;0;0;0;5;3;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;1;1
3.4.TYRION;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;5;0
3.5.DAVOS;0;0;0;0;9;1;7;0;0;0;0;0;0;0;1;10;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;9;10;0;0;1;0;1;0;0;0;0;9;4
3.6.JON;0;0;0;0;24;0;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;5;0;0;0;1;0;0;0;0;0;3;0
3.7.DAENERYS;1;0;0;1;7;4;2;0;0;0;0;0;0;0;4;21;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;0;0;0;0;1;2;0;0;0;0;11;2
3.8.DAVOS;0;0;0;0;5;3;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;10;2;1;0;0;0;0;0;0;0;0;3;0
3.9.JAIME;0;0;0;0;4;0;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;1;2;0;0;0;0;0;0;0;0;6;0
3.10.TYRION;0;0;0;0;6;0;5;0;0;0;0;0;1;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;6;9
3.11.CATELYN;0;0;0;0;6;0;1;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0
3.12.JON;0;0;0;0;13;1;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10;1;0;0;0;0;0;0;0;0;0;7;0
3.13.ARYA;0;0;0;0;1;1;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1
3.14.SAMWELL;0;0;0;0;22;5;4;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;4;0;0;0;1;0;0;3;3;0;0;0;0;0;0;0;0;0;17;0
3.15.CATELYN;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;5;1
3.16.JAIME;0;0;0;0;4;2;4;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;2;0;1;3;0;0;0;0;0;0;5;3
3.17.DAENERYS;2;0;0;0;6;5;3;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;16;1;0;0;0;0;0;0;0;0;0;5;2
3.18.BRAN;0;0;0;0;8;3;1;0;0;0;0;0;0;0;6;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;12;1;2;0;0;2;2;0;0;0;0;13;0
3.19.JON;0;0;0;0;17;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;7;2;0;0;0;0;0;0;0;0;0;5;1
3.20.DAENERYS;3;0;0;0;16;0;0;0;0;0;0;0;0;0;2;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2;0;0;0;1;0;0;0;0;1;2;1
3.21.SANSA;0;0;0;0;5;0;0;0;0;0;0;0;2;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;3;0;0;0;0;1;0;0;0;0;3;1
3.22.ARYA;0;0;0;0;3;0;2;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;1
3.23.JON;0;0;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;2;0
3.24.JAIME;0;0;0;0;10;0;3;0;0;0;0;0;2;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;7;1;1;0;2;0;0;0;0;0;0;3;0
3.25.SAMWELL;0;0;0;0;26;1;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;10;2
3.26.ARYA;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;3;8;1;0;0;0;0;0;1;0;0;0;1;3
3.27.CATELYN;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;5;2;0;0;0;0;0;0;0;0;0;1;0
3.28.DAVOS;0;0;0;0;4;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;3;1
3.29.JAIME;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;7;1;0;0;0;0;0;0;0;0;0;5;0
3.30.TYRION;0;0;0;0;22;0;6;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;2;24;1;0;0;0;0;0;0;0;0;0;2;6
3.31.BRAN;0;0;0;0;10;1;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
3.32.JON;0;0;0;0;17;0;1;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0
3.33.DAENERYS;0;0;0;0;5;5;0;0;0;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;8
3.34.ARYA;0;0;0;0;5;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;9;0;0;0;0;0;0;0;0;0;0;1;3
3.35.JAIME;0;0;0;0;9;5;5;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;5;1;1;0;0;0;2;0;0;0;0;15;1
3.36.SAMWELL;0;0;0;0;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;3;0
3.37.ARYA;0;0;0;0;4;0;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
3.38.JON;0;0;0;0;16;4;4;0;0;0;0;0;0;0;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;7;2;1;0;0;0;0;0;0;0;0;7;0
3.39.ARYA;0;0;0;0;6;2;1;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;1;0;0;0;0;0;0;0;0;0;3;2
3.40.ARYA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3.41.TYRION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
3.42.DAVOS;1;0;0;0;4;1;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;1;0;0;0;0;0;0;0;0;1;0
3.43.JON;0;0;0;0;26;3;1;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;3;0
3.44.BRAN;0;0;0;0;23;4;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;8;0
3.45.DAENERYS;0;0;0;0;4;3;21;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;0;4;0;0;0;0;1;2;0;9;2;0;0;0;0;0;0;0;0;0;9;2
3.46.SANSA;0;0;0;0;2;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;9;5;2;0;0;1;0;0;0;0;0;4;0
3.47.TYRION;0;0;0;0;10;3;3;0;0;0;0;0;3;0;2;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;4;9;6;2;0;0;0;2;0;0;0;0;11;0
3.48.SANSA;0;3;0;0;8;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0
3.49.JAIME;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;2;0;0;0;0;0;0;0;0;0;9;1
3.50.DAVOS;0;0;0;0;5;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;10;2;2;0;0;0;0;0;0;0;0;1;0
3.51.JON;0;0;0;0;11;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;2;0;0;0;0;0;0;0;0;0;2;1
3.52.ARYA;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;5;1
3.53.TYRION;0;0;0;0;8;0;3;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;11;4;0;0;0;1;0;0;0;0;0;32;2
3.54.SANSA;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;4;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0
3.55.JON;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1
3.56.TYRION;0;0;0;0;5;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;5;0;0;0;0;0;0;0;0;0;3;2
3.57.DAENERYS;0;0;0;0;2;2;9;0;0;1;0;0;0;0;6;2;3;2;1;0;0;1;0;0;0;1;0;0;0;1;0;6;9;1;0;0;0;1;0;0;0;0;0;1;2
3.58.JAIME;0;0;0;0;4;0;2;0;0;0;0;0;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;12;0
3.59.JON;1;0;0;0;10;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;5
3.60.ARYA;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;2;0;0;0;0;0;0;0;0;5;0
3.61.SAMWELL;0;0;0;0;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;1
3.62.JON;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0;0;0;0;0
3.63.TYRION;0;0;0;0;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3.64.SAMWELL;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;10;3;0;0;0;1;0;0;0;0;0;3;1
3.65.JON;0;0;0;0;6;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;5;0
3.66.SANSA;0;0;0;0;11;6;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;18;11
4.1.PROLOGUE;0;0;0;0;9;0;2;0;0;0;0;0;0;0;1;3;0;0;2;0;0;0;0;0;0;1;0;0;0;2;1;0;3;4;0;0;0;1;0;0;0;0;0;6;4
4.4.CERSEI;0;0;0;0;4;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;2;0;0;0;0;0;0;0;0;0;5;0
4.5.BRIENNE;0;0;0;0;7;8;8;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;1;3
4.6.SAMWELL;0;0;0;0;17;1;1;0;0;0;0;0;0;0;4;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;3;1
4.7.ARYA;0;0;0;0;8;0;1;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;11;2;0;0;0;1;1;0;0;0;0;6;1
4.8.CERSEI;0;0;0;0;10;0;0;0;0;0;0;0;4;1;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;8;1
4.9.JAIME;0;0;0;0;9;0;2;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;4;2;0;0;0;0;0;0;0;0;0;13;0
4.10.BRIENNE;0;0;0;1;1;4;3;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;6;0;0;0;0;0;0;0;0;0;4;3
4.11.SANSA;0;0;0;0;5;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;7;0
4.13.CERSEI;0;0;0;1;3;2;5;0;0;0;0;0;1;0;0;5;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;6;4;0;0;0;0;1;0;0;0;0;8;1
4.15.BRIENNE;0;0;0;0;1;2;5;0;0;0;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;1;0;3;0;0;0;0;0;0;0;3;0
4.16.SAMWELL;0;0;0;0;8;0;1;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;0;0;3;1
4.17.JAIME;0;1;0;0;2;0;0;0;0;0;0;0;5;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;0;0;0;1;0;0;0;0;0;13;1
4.18.CERSEI;0;0;0;0;11;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;8;5;0;0;0;0;1;0;0;0;0;8;1
4.21.BRIENNE;0;0;0;0;3;0;4;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;9;5;0;0;0;0;0;0;0;0;0;3;0
4.23.ARYA;0;0;0;0;23;2;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;17;2
4.24.ALAYNE;0;0;0;0;2;9;4;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;3;1;0;0;0;1;0;0;0;0;7;0
4.25.CERSEI;0;0;0;0;11;0;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;4;3;0;0;0;0;1;0;0;0;0;5;0
4.26.BRIENNE;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;1;3;1;0;0;0;0;0;0;0;0;0;1;1
4.27.SAMWELL;1;0;0;0;20;0;1;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;1;0;0;0;1;1;0;0;0;0;5;2
4.28.JAIME;0;0;0;0;5;1;0;0;0;0;0;0;4;1;5;3;0;0;1;1;0;0;0;0;0;0;0;1;2;1;1;2;10;2;0;0;0;0;0;0;0;0;0;6;1
4.29.CERSEI;0;0;0;0;2;4;5;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;0;7;0
4.31.JAIME;0;0;0;0;7;1;4;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;6;1
4.32.BRIENNE;0;0;0;0;5;1;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
4.33.CERSEI;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
4.34.JAIME;0;0;0;0;3;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;13;2;0;0;0;0;0;0;0;0;0;7;1
4.36.SAMWELL;0;0;0;0;8;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;4;1
4.37.CERSEI;0;0;0;0;7;3;2;0;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;7;3
4.38.BRIENNE;0;0;0;0;10;4;7;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5;2;0;1;0;0;1;0;0;0;0;6;1
4.39.JAIME;0;0;0;0;8;4;2;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;2;0
4.40.CERSEI;0;0;0;0;8;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;8;0
4.42.ALAYNE;0;0;0;0;4;6;2;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;2;0;0;0;0;1;0;0;0;0;9;0
4.43.BRIENNE;0;0;0;0;5;4;7;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;9;2;0;1;0;0;0;0;0;0;2;4
4.44.CERSEI;0;0;0;0;2;4;3;0;0;0;0;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;3;2
4.45.JAIME;0;0;0;0;7;2;5;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0
4.46.SAMWELL;0;0;0;0;10;1;3;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2;0;0;0;0;0;0;0;0;0;5;1
4.48.DAENERYS;2;0;0;0;2;3;5;0;0;0;0;0;0;0;9;6;0;1;1;0;0;0;0;1;1;0;0;0;2;0;0;4;4;2;0;0;0;0;0;0;0;0;0;6;5
5.3.DEDICATION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.5.PROLOGUE;2;0;0;0;2;2;3;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;1;0;0;0;0;0;0;0;0;0;11;0
5.6.TYRION;0;1;0;0;7;2;2;1;0;0;0;0;0;1;0;2;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;5;0;1;0;1;0;0;0;0;0;0;3;7
5.7.DAENERYS;2;0;0;0;2;3;5;0;0;0;0;0;0;0;9;5;0;1;1;0;0;0;0;1;1;0;0;0;2;0;0;4;4;3;0;0;0;0;0;0;0;0;0;6;5
5.8.JON;0;0;0;0;17;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;3;3;0;0;0;0;0;0;0;0;7;2
5.9.BRAN;0;0;0;0;19;2;3;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;7;3
5.10.TYRION;0;0;0;0;2;2;2;0;0;0;0;0;0;0;1;3;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;1;0;0;0;0;0;0;1
5.12.JON;0;0;0;0;14;1;1;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0
5.13.TYRION;0;0;0;0;0;4;6;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0
5.14.DAVOS;0;0;0;0;14;1;1;0;0;0;0;0;1;0;2;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7;1;0;0;0;0;0;0;0;0;0;18;2
5.15.JON;0;0;0;0;14;2;1;0;0;0;0;0;1;0;2;3;0;0;1;0;0;0;0;0;0;3;0;0;0;2;0;0;13;1;1;0;0;1;0;0;0;0;0;6;4
5.16.DAENERYS;0;0;0;0;5;2;0;0;0;0;0;0;0;0;6;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;0;0;0;1;1;0;0;0;1;2;1
5.17.REEK;0;0;0;0;7;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;5;2
5.18.BRAN;0;0;0;0;18;1;3;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;15;2
5.19.TYRION;1;0;0;0;9;3;4;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;4;1;3;0;0;0;0;1;0;0;0;0;3;2
5.20.DAVOS;0;0;0;0;8;2;6;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;3;0;1;0;0;0;0;0;0;0;26;2
5.21.DAENERYS;0;0;1;0;5;5;2;0;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;5;3;0;0;0;0;0;0;0;0;1;1;2
5.22.JON;0;0;0;0;5;0;4;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;2;3;1;0;0;0;0;0;0;0;7;2
5.23.TYRION;0;0;0;0;9;2;1;0;0;0;0;0;1;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;1
5.24.DAVOS;0;0;0;0;1;2;2;0;0;0;0;0;0;0;7;4;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;1;8;1;0;0;0;0;0;0;0;0;0;18;1
5.25.REEK;0;0;0;0;6;2;3;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;1;0;0;0;0;0;0;0;0;0;7;2
5.26.JON;0;0;0;0;12;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0
5.27.TYRION;0;0;0;0;5;4;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;1;0;0;0;1;1;0;0;0;0;2;2
5.28.DAENERYS;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;2;0;0;0;0;0;0;0;0;0;0;7;4
5.32.TYRION;0;0;0;0;14;1;0;0;0;0;0;0;0;0;2;5;0;0;3;0;0;0;0;0;1;3;0;0;0;3;0;7;16;2;0;0;0;0;0;0;0;0;0;6;2
5.33.JON;0;0;0;0;8;0;3;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;11;3;1;0;0;0;1;0;0;0;0;2;2
5.34.DAVOS;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;12;0
5.35.DAENERYS;0;0;0;0;1;6;16;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;2;0;0;0;0;0;0;0;0;0;2;0
5.36.MELISANDRE;0;0;0;0;21;3;7;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;13;5;7;0;0;1;0;0;0;0;0;6;0
5.37.REEK;0;0;0;0;2;0;2;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;3;1
5.38.TYRION;0;0;0;0;8;1;1;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;15;1;0;0;0;1;1;0;0;0;0;3;1
